,name,brand,price,img,id,features,place,year,age,outcome,Cluster
1866,Rolls Royce Ghost 6.6 V12 - 2012,Rolls,415027,https://bonbanh.com.vn/uploads/users/477727/car/3372348/s_1597455260.456.jpg,3372348,"Chúng Tôi K3TLuxcar bán hơn một siêu phẩm!
Thương hiệu ROLLS-ROYCE vốn đã là một kiệt tác dành cho giới #QUÝ_TỘC cà #HOÀNG_GIA #ANH_QUỐC. Chính bởi vậy Ai cũng muốn sở hữu ...",Hà Nội,2012,48,419321,4
1867,Rolls Royce Ghost 6.6 V12 - 2012,Rolls,415027,https://bonbanh.com.vn/uploads/users/477727/car/3372348/s_1597455260.456.jpg,3372348,"Chúng Tôi K3TLuxcar bán hơn một siêu phẩm!
Thương hiệu ROLLS-ROYCE vốn đã là một kiệt tác dành cho giới #QUÝ_TỘC cà #HOÀNG_GIA #ANH_QUỐC. Chính bởi vậy Ai cũng muốn sở hữu ...",Hà Nội,2012,47,419246,4
489,Rolls Royce Wraith 6.6 V12 - 2015,Rolls,384246,https://bonbanh.com.vn/uploads/users/339373/car/3524967/s_1605600911.187.jpeg,3524967,"Roll Rocye Wraith Model 2016, xe mới 100%, giá tốt cho anh chị chơi xe
Liên hệ trực tiếp để có thêm thông tin.
Là một chiếc coupe thể thao nhưng Rolls-Royce vẫn sở hữu kích ...",Hà Nội,2015,24,385761,4
490,Rolls Royce Wraith 6.6 V12 - 2015,Rolls,384246,https://bonbanh.com.vn/uploads/users/339373/car/3524967/s_1605600911.187.jpeg,3524967,"Roll Rocye Wraith Model 2016, xe mới 100%, giá tốt cho anh chị chơi xe
Liên hệ trực tiếp để có thêm thông tin.
Là một chiếc coupe thể thao nhưng Rolls-Royce vẫn sở hữu kích ...",Hà Nội,2015,60,386260,4
491,Rolls Royce Wraith 6.6 V12 - 2015,Rolls,384246,https://bonbanh.com.vn/uploads/users/339373/car/3524967/s_1605600911.187.jpeg,3524967,"Roll Rocye Wraith Model 2016, xe mới 100%, giá tốt cho anh chị chơi xe
Liên hệ trực tiếp để có thêm thông tin.
Là một chiếc coupe thể thao nhưng Rolls-Royce vẫn sở hữu kích ...",Hà Nội,2015,54,387631,4
1001,Lexus LX 570 Super Sport - 2020,Lexus,371363,https://bonbanh.com.vn/uploads/users/3697/car/3403359/s_1599119890.160.jpg,3403359,"TháiHà Auto Bán Xe Lexus Lx 570 Super Sport 2020 Màu Đen. Bản Nhập Trung Đông full option.
Xe được trang bị: Hộp số tự động 08 cấp có 5 chế độ lái như Eco, Comfort, Standard, Sport, ...",Hà Nội,2020,68,375937,4
1002,Lexus LX 570 Super Sport - 2020,Lexus,371363,https://bonbanh.com.vn/uploads/users/3697/car/3403359/s_1599119890.160.jpg,3403359,"TháiHà Auto Bán Xe Lexus Lx 570 Super Sport 2020 Màu Đen. Bản Nhập Trung Đông full option.
Xe được trang bị: Hộp số tự động 08 cấp có 5 chế độ lái như Eco, Comfort, Standard, Sport, ...",Hà Nội,2020,62,374897,4
1003,Lexus LX 570 Super Sport - 2020,Lexus,371363,https://bonbanh.com.vn/uploads/users/3697/car/3403359/s_1599119890.160.jpg,3403359,"TháiHà Auto Bán Xe Lexus Lx 570 Super Sport 2020 Màu Đen. Bản Nhập Trung Đông full option.
Xe được trang bị: Hộp số tự động 08 cấp có 5 chế độ lái như Eco, Comfort, Standard, Sport, ...",Hà Nội,2020,32,375027,4
1004,Lexus LX 570 Super Sport - 2020,Lexus,371363,https://bonbanh.com.vn/uploads/users/3697/car/3403359/s_1599119890.160.jpg,3403359,"TháiHà Auto Bán Xe Lexus Lx 570 Super Sport 2020 Màu Đen. Bản Nhập Trung Đông full option.
Xe được trang bị: Hộp số tự động 08 cấp có 5 chế độ lái như Eco, Comfort, Standard, Sport, ...",Hà Nội,2020,45,375108,4
1005,Lexus LX 570 Super Sport - 2020,Lexus,371363,https://bonbanh.com.vn/uploads/users/3697/car/3403359/s_1599119890.160.jpg,3403359,"TháiHà Auto Bán Xe Lexus Lx 570 Super Sport 2020 Màu Đen. Bản Nhập Trung Đông full option.
Xe được trang bị: Hộp số tự động 08 cấp có 5 chế độ lái như Eco, Comfort, Standard, Sport, ...",Hà Nội,2020,41,376078,4
1006,Lexus LX 570 Super Sport - 2020,Lexus,371363,https://bonbanh.com.vn/uploads/users/3697/car/3403359/s_1599119890.160.jpg,3403359,"TháiHà Auto Bán Xe Lexus Lx 570 Super Sport 2020 Màu Đen. Bản Nhập Trung Đông full option.
Xe được trang bị: Hộp số tự động 08 cấp có 5 chế độ lái như Eco, Comfort, Standard, Sport, ...",Hà Nội,2020,29,374128,4
1007,Lexus LX 570 Super Sport - 2020,Lexus,371363,https://bonbanh.com.vn/uploads/users/3697/car/3403359/s_1599119890.160.jpg,3403359,"TháiHà Auto Bán Xe Lexus Lx 570 Super Sport 2020 Màu Đen. Bản Nhập Trung Đông full option.
Xe được trang bị: Hộp số tự động 08 cấp có 5 chế độ lái như Eco, Comfort, Standard, Sport, ...",Hà Nội,2020,24,373265,4
1008,Lexus LX 570 Super Sport - 2020,Lexus,371363,https://bonbanh.com.vn/uploads/users/3697/car/3403359/s_1599119890.160.jpg,3403359,"TháiHà Auto Bán Xe Lexus Lx 570 Super Sport 2020 Màu Đen. Bản Nhập Trung Đông full option.
Xe được trang bị: Hộp số tự động 08 cấp có 5 chế độ lái như Eco, Comfort, Standard, Sport, ...",Hà Nội,2020,37,372481,4
1130,Lexus LX 570 - 2020,Lexus,360555,https://bonbanh.com.vn/uploads/users/85205/car/2940035/s_1574237484.141.jpg,2940035,Lexus LX 570 CHÍNH HÃNG nhập mới 100%. Động cơ 5.7L V8 32 van DOHC với Công nghệ van biến thiên thông minh kép. Hành khách có thể giải trí với những thiết bị đẳng cấp hàng ...,TP HCM,2020,22,361824,4
1131,Lexus LX 570 - 2020,Lexus,360555,https://bonbanh.com.vn/uploads/users/85205/car/2940035/s_1574237484.141.jpg,2940035,Lexus LX 570 CHÍNH HÃNG nhập mới 100%. Động cơ 5.7L V8 32 van DOHC với Công nghệ van biến thiên thông minh kép. Hành khách có thể giải trí với những thiết bị đẳng cấp hàng ...,TP HCM,2020,23,363163,4
1132,Lexus LX 570 - 2020,Lexus,360555,https://bonbanh.com.vn/uploads/users/85205/car/2940035/s_1574237484.141.jpg,2940035,Lexus LX 570 CHÍNH HÃNG nhập mới 100%. Động cơ 5.7L V8 32 van DOHC với Công nghệ van biến thiên thông minh kép. Hành khách có thể giải trí với những thiết bị đẳng cấp hàng ...,TP HCM,2020,32,361843,4
1133,Lexus LX 570 - 2020,Lexus,360555,https://bonbanh.com.vn/uploads/users/85205/car/2940035/s_1574237484.141.jpg,2940035,Lexus LX 570 CHÍNH HÃNG nhập mới 100%. Động cơ 5.7L V8 32 van DOHC với Công nghệ van biến thiên thông minh kép. Hành khách có thể giải trí với những thiết bị đẳng cấp hàng ...,TP HCM,2020,30,363478,4
1134,Lexus LX 570 - 2020,Lexus,360555,https://bonbanh.com.vn/uploads/users/85205/car/2940035/s_1574237484.141.jpg,2940035,Lexus LX 570 CHÍNH HÃNG nhập mới 100%. Động cơ 5.7L V8 32 van DOHC với Công nghệ van biến thiên thông minh kép. Hành khách có thể giải trí với những thiết bị đẳng cấp hàng ...,TP HCM,2020,47,362377,4
2521,Cadillac Escalade Platinum Luxury AWD - 2021,Cadillac,358783,https://bonbanh.com.vn/uploads/users/98149/car/3455577/s_1601900270.952.jpeg,3455577,"Cadillac ESCALADE ESV 2021 full option đã sẵn sàng giao xe cho quý khách chơi tết. Option phiên bản mới được nâng cấp rất nhiều như màn hình rộng tới 38 inc, 36 loa trong xe, 2 màn ...",Hải Dương,2021,50,362055,4
2522,Cadillac Escalade Platinum Luxury AWD - 2021,Cadillac,358783,https://bonbanh.com.vn/uploads/users/98149/car/3455577/s_1601900270.952.jpeg,3455577,"Cadillac ESCALADE ESV 2021 full option đã sẵn sàng giao xe cho quý khách chơi tết. Option phiên bản mới được nâng cấp rất nhiều như màn hình rộng tới 38 inc, 36 loa trong xe, 2 màn ...",Hải Dương,2021,52,363412,4
2523,Cadillac Escalade Platinum Luxury AWD - 2021,Cadillac,358783,https://bonbanh.com.vn/uploads/users/98149/car/3455577/s_1601900270.952.jpeg,3455577,"Cadillac ESCALADE ESV 2021 full option đã sẵn sàng giao xe cho quý khách chơi tết. Option phiên bản mới được nâng cấp rất nhiều như màn hình rộng tới 38 inc, 36 loa trong xe, 2 màn ...",Hải Dương,2021,21,360482,4
2524,Cadillac Escalade Platinum Luxury AWD - 2021,Cadillac,358783,https://bonbanh.com.vn/uploads/users/98149/car/3455577/s_1601900270.952.jpeg,3455577,"Cadillac ESCALADE ESV 2021 full option đã sẵn sàng giao xe cho quý khách chơi tết. Option phiên bản mới được nâng cấp rất nhiều như màn hình rộng tới 38 inc, 36 loa trong xe, 2 màn ...",Hải Dương,2021,34,363210,4
2064,Cadillac Escalade Premium Luxury AWD - 2021,Cadillac,358350,https://bonbanh.com.vn/uploads/users/542228/car/3447378/s_1601460042.617.jpg,3447378,Cadillac Escalade PLATILUM 2021 sự lột xác hoàn toàn từ bên ngoài cho tới bên trong. Với động cơ hoàn toàn mới Turbo Diesel 3.0L Duramax với hộp số tự động 10 .Tích hợp những ...,TP HCM,2021,51,363289,4
2065,Cadillac Escalade Premium Luxury AWD - 2021,Cadillac,358350,https://bonbanh.com.vn/uploads/users/542228/car/3447378/s_1601460042.617.jpg,3447378,Cadillac Escalade PLATILUM 2021 sự lột xác hoàn toàn từ bên ngoài cho tới bên trong. Với động cơ hoàn toàn mới Turbo Diesel 3.0L Duramax với hộp số tự động 10 .Tích hợp những ...,TP HCM,2021,65,360428,4
2066,Cadillac Escalade Premium Luxury AWD - 2021,Cadillac,358350,https://bonbanh.com.vn/uploads/users/542228/car/3447378/s_1601460042.617.jpg,3447378,Cadillac Escalade PLATILUM 2021 sự lột xác hoàn toàn từ bên ngoài cho tới bên trong. Với động cơ hoàn toàn mới Turbo Diesel 3.0L Duramax với hộp số tự động 10 .Tích hợp những ...,TP HCM,2021,43,360896,4
2067,Cadillac Escalade Premium Luxury AWD - 2021,Cadillac,358350,https://bonbanh.com.vn/uploads/users/542228/car/3447378/s_1601460042.617.jpg,3447378,Cadillac Escalade PLATILUM 2021 sự lột xác hoàn toàn từ bên ngoài cho tới bên trong. Với động cơ hoàn toàn mới Turbo Diesel 3.0L Duramax với hộp số tự động 10 .Tích hợp những ...,TP HCM,2021,53,360874,4
2068,Cadillac Escalade Premium Luxury AWD - 2021,Cadillac,358350,https://bonbanh.com.vn/uploads/users/542228/car/3447378/s_1601460042.617.jpg,3447378,Cadillac Escalade PLATILUM 2021 sự lột xác hoàn toàn từ bên ngoài cho tới bên trong. Với động cơ hoàn toàn mới Turbo Diesel 3.0L Duramax với hộp số tự động 10 .Tích hợp những ...,TP HCM,2021,66,360452,4
2069,Cadillac Escalade Premium Luxury AWD - 2021,Cadillac,358350,https://bonbanh.com.vn/uploads/users/542228/car/3447378/s_1601460042.617.jpg,3447378,Cadillac Escalade PLATILUM 2021 sự lột xác hoàn toàn từ bên ngoài cho tới bên trong. Với động cơ hoàn toàn mới Turbo Diesel 3.0L Duramax với hộp số tự động 10 .Tích hợp những ...,TP HCM,2021,60,359693,4
2070,Cadillac Escalade Premium Luxury AWD - 2021,Cadillac,358350,https://bonbanh.com.vn/uploads/users/542228/car/3447378/s_1601460042.617.jpg,3447378,Cadillac Escalade PLATILUM 2021 sự lột xác hoàn toàn từ bên ngoài cho tới bên trong. Với động cơ hoàn toàn mới Turbo Diesel 3.0L Duramax với hộp số tự động 10 .Tích hợp những ...,TP HCM,2021,30,359775,4
2071,Cadillac Escalade Premium Luxury AWD - 2021,Cadillac,358350,https://bonbanh.com.vn/uploads/users/542228/car/3447378/s_1601460042.617.jpg,3447378,Cadillac Escalade PLATILUM 2021 sự lột xác hoàn toàn từ bên ngoài cho tới bên trong. Với động cơ hoàn toàn mới Turbo Diesel 3.0L Duramax với hộp số tự động 10 .Tích hợp những ...,TP HCM,2021,28,360182,4
2570,Toyota Land Cruiser VX.S 5.7 V8 - 2021,Toyota,350179,https://bonbanh.com.vn/uploads/users/527847/car/3426757/s_1600354159.900.jpeg,3426757,"Toyota Landcuiser VXS 5.7L Model 2021 phiên bản đủ đồ nhất nhập khẩu TRung Đông .
Phanh khoảng cách, cảnh báo lệch làn đường, nâng hạ gầm, cửa sổ trời, ghế da cao cấp, các ...",Hà Nội,2021,57,351289,4
2571,Toyota Land Cruiser VX.S 5.7 V8 - 2021,Toyota,350179,https://bonbanh.com.vn/uploads/users/527847/car/3426757/s_1600354159.900.jpeg,3426757,"Toyota Landcuiser VXS 5.7L Model 2021 phiên bản đủ đồ nhất nhập khẩu TRung Đông .
Phanh khoảng cách, cảnh báo lệch làn đường, nâng hạ gầm, cửa sổ trời, ghế da cao cấp, các ...",Hà Nội,2021,58,354245,4
2572,Toyota Land Cruiser VX.S 5.7 V8 - 2021,Toyota,350179,https://bonbanh.com.vn/uploads/users/527847/car/3426757/s_1600354159.900.jpeg,3426757,"Toyota Landcuiser VXS 5.7L Model 2021 phiên bản đủ đồ nhất nhập khẩu TRung Đông .
Phanh khoảng cách, cảnh báo lệch làn đường, nâng hạ gầm, cửa sổ trời, ghế da cao cấp, các ...",Hà Nội,2021,47,353744,4
2573,Toyota Land Cruiser VX.S 5.7 V8 - 2021,Toyota,350179,https://bonbanh.com.vn/uploads/users/527847/car/3426757/s_1600354159.900.jpeg,3426757,"Toyota Landcuiser VXS 5.7L Model 2021 phiên bản đủ đồ nhất nhập khẩu TRung Đông .
Phanh khoảng cách, cảnh báo lệch làn đường, nâng hạ gầm, cửa sổ trời, ghế da cao cấp, các ...",Hà Nội,2021,67,354465,4
2574,Toyota Land Cruiser VX.S 5.7 V8 - 2021,Toyota,350179,https://bonbanh.com.vn/uploads/users/527847/car/3426757/s_1600354159.900.jpeg,3426757,"Toyota Landcuiser VXS 5.7L Model 2021 phiên bản đủ đồ nhất nhập khẩu TRung Đông .
Phanh khoảng cách, cảnh báo lệch làn đường, nâng hạ gầm, cửa sổ trời, ghế da cao cấp, các ...",Hà Nội,2021,35,354186,4
2575,Toyota Land Cruiser VX.S 5.7 V8 - 2021,Toyota,350179,https://bonbanh.com.vn/uploads/users/527847/car/3426757/s_1600354159.900.jpeg,3426757,"Toyota Landcuiser VXS 5.7L Model 2021 phiên bản đủ đồ nhất nhập khẩu TRung Đông .
Phanh khoảng cách, cảnh báo lệch làn đường, nâng hạ gầm, cửa sổ trời, ghế da cao cấp, các ...",Hà Nội,2021,69,352805,4
2576,Toyota Land Cruiser VX.S 5.7 V8 - 2021,Toyota,350179,https://bonbanh.com.vn/uploads/users/527847/car/3426757/s_1600354159.900.jpeg,3426757,"Toyota Landcuiser VXS 5.7L Model 2021 phiên bản đủ đồ nhất nhập khẩu TRung Đông .
Phanh khoảng cách, cảnh báo lệch làn đường, nâng hạ gầm, cửa sổ trời, ghế da cao cấp, các ...",Hà Nội,2021,39,351717,4
2577,Toyota Land Cruiser VX.S 5.7 V8 - 2021,Toyota,350179,https://bonbanh.com.vn/uploads/users/527847/car/3426757/s_1600354159.900.jpeg,3426757,"Toyota Landcuiser VXS 5.7L Model 2021 phiên bản đủ đồ nhất nhập khẩu TRung Đông .
Phanh khoảng cách, cảnh báo lệch làn đường, nâng hạ gầm, cửa sổ trời, ghế da cao cấp, các ...",Hà Nội,2021,31,354957,4
103,Cadillac Escalade Platinum Sport AWD - 2021,Cadillac,341101,https://bonbanh.com.vn/uploads/users/542227/car/3447367/s_1601459644.498.jpg,3447367,"Cadillac Escalade ESV SPORT PLATILUM 2021 hoàn toàn mới. với động cơ Turbo Diesel 3.0L Duramax với hộp số tự động 10,...
TRANG THIẾT BỊ TIỆN NGHI, CAO CẤP.
- Hệ thống âm thanh cao ...",Hà Nội,2021,60,343662,4
104,Cadillac Escalade Platinum Sport AWD - 2021,Cadillac,341101,https://bonbanh.com.vn/uploads/users/542227/car/3447367/s_1601459644.498.jpg,3447367,"Cadillac Escalade ESV SPORT PLATILUM 2021 hoàn toàn mới. với động cơ Turbo Diesel 3.0L Duramax với hộp số tự động 10,...
TRANG THIẾT BỊ TIỆN NGHI, CAO CẤP.
- Hệ thống âm thanh cao ...",Hà Nội,2021,21,344809,4
105,Cadillac Escalade Platinum Sport AWD - 2021,Cadillac,341101,https://bonbanh.com.vn/uploads/users/542227/car/3447367/s_1601459644.498.jpg,3447367,"Cadillac Escalade ESV SPORT PLATILUM 2021 hoàn toàn mới. với động cơ Turbo Diesel 3.0L Duramax với hộp số tự động 10,...
TRANG THIẾT BỊ TIỆN NGHI, CAO CẤP.
- Hệ thống âm thanh cao ...",Hà Nội,2021,61,344050,4
1500,Lincoln Navigator Black Label - 2020,Lincoln,332887,https://bonbanh.com.vn/uploads/users/523446/car/3321213/s_1594778493.304.jpg,3321213,"Lincoln Navigator L Black Label 2020 màu đen, xe nhập khẩu nguyên chiếc mới 100% giao ngay toàn quốc.
- - Hỗ trợ mọi thủ tục đăng ký đăng kiểm.
Lincoln Navigator L Black Label 2020 ...",Hà Nội,2020,69,336749,4
1501,Lincoln Navigator Black Label - 2020,Lincoln,332887,https://bonbanh.com.vn/uploads/users/523446/car/3321213/s_1594778493.304.jpg,3321213,"Lincoln Navigator L Black Label 2020 màu đen, xe nhập khẩu nguyên chiếc mới 100% giao ngay toàn quốc.
- - Hỗ trợ mọi thủ tục đăng ký đăng kiểm.
Lincoln Navigator L Black Label 2020 ...",Hà Nội,2020,50,335198,4
1502,Lincoln Navigator Black Label - 2020,Lincoln,332887,https://bonbanh.com.vn/uploads/users/523446/car/3321213/s_1594778493.304.jpg,3321213,"Lincoln Navigator L Black Label 2020 màu đen, xe nhập khẩu nguyên chiếc mới 100% giao ngay toàn quốc.
- - Hỗ trợ mọi thủ tục đăng ký đăng kiểm.
Lincoln Navigator L Black Label 2020 ...",Hà Nội,2020,32,334481,4
1503,Lincoln Navigator Black Label - 2020,Lincoln,332887,https://bonbanh.com.vn/uploads/users/523446/car/3321213/s_1594778493.304.jpg,3321213,"Lincoln Navigator L Black Label 2020 màu đen, xe nhập khẩu nguyên chiếc mới 100% giao ngay toàn quốc.
- - Hỗ trợ mọi thủ tục đăng ký đăng kiểm.
Lincoln Navigator L Black Label 2020 ...",Hà Nội,2020,58,335732,4
1504,Lincoln Navigator Black Label - 2020,Lincoln,332887,https://bonbanh.com.vn/uploads/users/523446/car/3321213/s_1594778493.304.jpg,3321213,"Lincoln Navigator L Black Label 2020 màu đen, xe nhập khẩu nguyên chiếc mới 100% giao ngay toàn quốc.
- - Hỗ trợ mọi thủ tục đăng ký đăng kiểm.
Lincoln Navigator L Black Label 2020 ...",Hà Nội,2020,26,337682,4
1505,Lincoln Navigator Black Label - 2020,Lincoln,332887,https://bonbanh.com.vn/uploads/users/523446/car/3321213/s_1594778493.304.jpg,3321213,"Lincoln Navigator L Black Label 2020 màu đen, xe nhập khẩu nguyên chiếc mới 100% giao ngay toàn quốc.
- - Hỗ trợ mọi thủ tục đăng ký đăng kiểm.
Lincoln Navigator L Black Label 2020 ...",Hà Nội,2020,37,337178,4
3414,LandRover Range Rover HSE 3.0 I6 - 2020,LandRover,328563,https://bonbanh.com.vn/uploads/users/3697/car/3406664/s_1599293988.822.jpg,3406664,"Thai Hà Auto lại về thêm Range Rover model 2020 được trang bị nhiều tính năng hỗ trợ người lái như hệ thống ga tự động thích ứng, cảnh báo điểm mù, nhận diện biển giao ...",Hà Nội,2020,41,333271,4
3415,LandRover Range Rover HSE 3.0 I6 - 2020,LandRover,328563,https://bonbanh.com.vn/uploads/users/3697/car/3406664/s_1599293988.822.jpg,3406664,"Thai Hà Auto lại về thêm Range Rover model 2020 được trang bị nhiều tính năng hỗ trợ người lái như hệ thống ga tự động thích ứng, cảnh báo điểm mù, nhận diện biển giao ...",Hà Nội,2020,21,333472,4
